CpG,gamma_mean,gamma_sd,gamma_lower,gamma_upper,p_gamma_gt_0
cg18661311,0.0021784469906098,0.2243767868540286,-0.4376000552432862,0.44195694922450585,0.5038732213302759
cg10272666,-0.0134801972783322,0.1655651837752974,-0.3379879574779151,0.31102756292125067,0.46755426026273483
cg00957561,-0.0683226620001815,0.4060453616965344,-0.8641715709253888,0.7275262469250259,0.43318794682626605
cg16378867,-0.0015635923532344,0.1834167744688072,-0.3610604703120965,0.3579332856056277,0.4965991357899887
cg04852067,-0.0731358049858424,0.356813592746746,-0.7724904467694645,0.6262188367977798,0.41879808535554863
cg26917764,-0.1008659990005024,0.4042334505945048,-0.8931635621657318,0.691431564164727,0.4014776900418977
cg00585163,-0.0106215869720536,0.1723392836821265,-0.34840658298902155,0.3271634090449143,0.4754280106680716
cg02865831,-0.1398449147574494,0.3545142791047728,-0.8346929018028041,0.5550030722879052,0.34661738253630237
cg20682817,-0.0170684404956661,0.2033283781679363,-0.4155920617048212,0.38145518071348905,0.46655000269002156
cg22328993,-0.0084834911707427,0.186716490023648,-0.3744478116170928,0.35748082927560737,0.481880233326068
cg20230511,-0.0504867616472346,0.3841267138562929,-0.8033751208055687,0.7024015975110994,0.44771656204695853
cg25497826,-0.0002953031718278,0.2161554586586848,-0.42396000214285,0.4233693957991944,0.4994549807584622
cg22426873,-0.0051462003758367,0.2190903010035428,-0.43456319034278057,0.4242707895911072,0.4906301277037809
cg11461434,-0.0766570229657298,0.3430082641759542,-0.7489532207506001,0.5956391748191404,0.4115792311003982
cg23420041,-0.0251468843396609,0.2561151981412852,-0.5271326726965799,0.4768389040172581,0.4608923654539403
cg18385808,-0.0162918669710053,0.2028972965472037,-0.41397056820352457,0.38138683426151393,0.46800086947414987
cg12387371,-0.1034944687703273,0.3445456948564795,-0.7788040306890271,0.5718150931483725,0.3819438435974437
cg05850818,-0.1073607634963615,0.4080328762789101,-0.9071052010030253,0.6923836740103023,0.39622984444588594
cg21323511,0.0028045642376957,0.2675241508623272,-0.5215427714524656,0.527151899927857,0.5041821972152529
cg18473521.2,0.0459116616561627,0.3891576926177806,-0.7168374158746873,0.8086607391870126,0.5469570636690284
cg14857700,-0.0650148467010945,0.3511391221762901,-0.753247526166623,0.6232178327644341,0.42655408632638636
cg23973845,-0.0251512539149016,0.3445404009001382,-0.7004504396791724,0.6501479318493693,0.4709032843503036
cg01962179,-0.0415664834362005,0.349869407953099,-0.7273105230242746,0.6441775561518736,0.4527146423818401
cg18800972,-0.0204813039808703,0.2937939206745138,-0.5963173885029174,0.5553547805411767,0.4722109816790643
cg18473521.1,0.0227476144484003,0.3861981293465982,-0.7342007190709321,0.7796959479677328,0.5234846826004121
cg19334246,0.056830492740631,0.3429199655607529,-0.6152926397584446,0.7289536252397066,0.5658134079868622
cg06626742,0.0315814088956113,0.411709821781609,-0.7753698417963423,0.838532659587565,0.5305720527303748
cg11754189,-0.0243514074537098,0.2454311167307074,-0.5053963962458963,0.4566935813384767,0.4604822311590592
cg01901696,0.0034437733983156,0.3485069575038578,-0.6796298633092457,0.6865174101058769,0.5039420861624527
cg23650312,-0.0403152134890436,0.3394084932949145,-0.705555860347076,0.6249254333689889,0.4527245088635551
cg23649217,-0.1052979061417471,0.3768900880164966,-0.8440024786540804,0.6334066663705863,0.38997421327357373
cg04584489,-0.1194714815649727,0.3858303979379205,-0.8756990615232969,0.6367560983933516,0.3784144527834037
cg23679105,0.0015215059493465,0.195950419918991,-0.38254131709187583,0.3855843289905689,0.5030976557946596
cg18093372,-0.0008713534159169,0.381607488033529,-0.7488220299616337,0.7470793231297999,0.4990890655251481
cg08330824,0.0086111804440078,0.2097096305252693,-0.40241969538552,0.4196420562735357,0.516376924571774
cg10237171,-0.1114196471843339,0.3845160416250405,-0.8650710887694133,0.6422317944007454,0.3859976582355783
cg11906489,-0.0224572024289903,0.2192813657237724,-0.4522486792475842,0.4073342743896036,0.45921454144095775
cg07214083,-0.1376391122188738,0.3910305180543253,-0.9040589276053514,0.6287807031676038,0.36242261234668005
cg09901424,-0.0003987965039644,0.2897547439974666,-0.5683180947389989,0.5675205017310702,0.49945092620647336
cg08629101,-0.0520458633931038,0.3319885383778425,-0.7027433986136751,0.5986516718274675,0.4377130344803509
cg14110884,-0.0052464275132575,0.2247881338818736,-0.4458311699217297,0.43533831489521474,0.4906897587793655
cg02082650,-0.0190680710696594,0.2851743751524607,-0.5780098463684823,0.5398737042291636,0.47334474676478466
cg20728571,-0.0169439886334822,0.3537701984299856,-0.7103335775562539,0.6764456002892895,0.4808997762884929
cg09255391,-0.0929909453552564,0.3996038158546666,-0.8762144244304029,0.69023253371989,0.407994136063762
cg05575054,-0.0163207934482967,0.4029794866616575,-0.8061605873051454,0.7735190004085519,0.4838471306284745
cg21587680,0.0226466808122133,0.3780453756825043,-0.7183222555254951,0.7636156171499218,0.5238842169672921
cg23916861,0.0005134218346626,0.2274357397995117,-0.4452606281723804,0.44628747184170553,0.5009005862655661
cg15172854,-0.1358194717875681,0.3298760462144273,-0.7823765223678456,0.5107375787927093,0.3402691031429256
cg07302051,-0.0441662195533888,0.4288131873146714,-0.8846400666901447,0.796307627583367,0.4589829094560872
cg00547789,-0.016839670471807,0.2001051376086329,-0.4090457401847275,0.3753663992411135,0.4664669503992934
cg19091932,-0.0541806637637275,0.3781482340499232,-0.795351202501577,0.6869898749741219,0.4430349588396886
cg00324991,-0.0217230871630613,0.4067549304553363,-0.8189627508555204,0.7755165765293979,0.47870427764375634
cg25828170,-0.0661023553770074,0.3435234110940144,-0.7394082411212756,0.6072035303672608,0.42370481175465746
cg03076785,-0.1258167839110342,0.3729144525143956,-0.8567291108392496,0.6050955430171812,0.36791229297583894
cg12565017,-0.0003764310652914,0.3908467547471327,-0.7664360703696715,0.7656832082390888,0.49961577205756347
cg22267613,-0.1299203672328459,0.3817790054660982,-0.8782072179463984,0.6183664834807066,0.36681435034452137
cg03802948,0.0178702523309266,0.3070823080279186,-0.5840110714037937,0.619751576065647,0.523202826173472
cg15905994,-0.0283840746376068,0.3987672058514488,-0.8099677981064465,0.7531996488312328,0.4716274240705801
cg15667675,-0.0186133711153256,0.1993236466240259,-0.4092877184984164,0.37206097626776513,0.4627997852225779
cg08819519,-0.0901802344603485,0.4016096444644032,-0.8773351376105788,0.6969746686898818,0.41116585604751155
cg07479479,-0.0207641586093072,0.2704104091455409,-0.5507685605345674,0.5092402433159529,0.4693962690510264
cg23743304,0.0148615712660604,0.3145197712636923,-0.6015971804107765,0.6313203229428972,0.5188436599201596
cg22951451,-0.1348939100926206,0.374628765054659,-0.8691662895997522,0.5993784694145109,0.3593960652952324
cg13097175,-0.0264198017503635,0.3064963056484372,-0.6271525608213004,0.5743129573205734,0.4656539485137956
cg06411936,-0.1168081132084683,0.3936642067881384,-0.8883899585132196,0.654773732096283,0.3833400756106994
cg14083273,-0.0083331410206867,0.3021163358715751,-0.600481159328974,0.5838148772876005,0.4889975469802186
cg12791866,-0.0436605850178202,0.408668039638649,-0.8446499427095723,0.7573287726739318,0.4574594208915612
cg03178290,-0.0564849581881728,0.3289185277708466,-0.7011652726190322,0.5881953562426866,0.4318251634231077
cg27593398,-0.0058766361328244,0.1913952320278694,-0.38101129090744845,0.36925801864179963,0.48775272362722333
cg21259172,-0.0058917527556401,0.251885651982462,-0.49958763064126555,0.4878041251299854,0.49066935751307217
cg16695688,-0.0100701123894462,0.2566178169802609,-0.5130410336707576,0.49290080889186516,0.48434885458884336
cg18468467,-0.0198119849494119,0.1897468400087007,-0.3917157913664653,0.3520918214676415,0.4584209117172575
cg11241339,-0.0840767287239939,0.3489525285579521,-0.76802368469758,0.5998702272495923,0.4048006915683138
cg00296110,-0.1233864625489994,0.384132996829956,-0.8762871363357132,0.6295142112377143,0.37402651233054485
cg12210410,-0.0470484745852248,0.2402109353335887,-0.5178619078390586,0.423764958668609,0.42235863358634274
cg15563014,-0.109496831587927,0.373546451063131,-0.8416478756716638,0.6226542124958098,0.3847122523511025
cg00058449,-0.0010896310718415,0.3228248925680907,-0.6338264205052992,0.6316471583616163,0.4986534524158208
cg21087155,-0.0025807893487482,0.2089056975813203,-0.412035956608136,0.4068743779106396,0.4950716528475495
cg04104463,-0.0376229230077903,0.3301010539041706,-0.6846209886599646,0.6093751426443841,0.4546292194771937
cg12150632,-0.1222736335419433,0.3797990849446041,-0.8666798400333674,0.6221325729494808,0.37374796153045886
cg19296935,-0.0910477354315588,0.3925157709476307,-0.8603786464889148,0.6782831756257973,0.40828476137257397
cg09488258,-0.1406266725728258,0.3577119613582457,-0.8417421168349873,0.5604887716893358,0.3471123849257123
cg24293689,-0.1548808972962152,0.3933222734460825,-0.9257925532505369,0.6160307586581064,0.34687318834123626
cg05894562,-0.0124134472299436,0.4149646759352585,-0.8257442120630503,0.800917317603163,0.48806763388728847
cg19115985,-0.1135895821032877,0.3616226338691319,-0.8223699444867862,0.5951907802802108,0.37671843593359944
cg07099245,-0.0110764324648138,0.2068045703352065,-0.41641339032181857,0.3942605253921909,0.478642902205892
cg11627306,-0.00861300864188,0.2475984741753099,-0.4939060180254874,0.47668000074172734,0.4861251146437312
cg02077583,0.0204232166155964,0.2447387838900969,-0.4592647998089935,0.5001112330401863,0.533252751991312
cg16973208,-0.1501415242314463,0.3593538775889129,-0.8544751243057156,0.5541920758428229,0.33804314089789844
cg20532309,-0.0169952668848414,0.2244642036379215,-0.4569451060151675,0.4229545722454848,0.46982299239743286
cg10723970,-0.0026296716619664,0.2030625790946787,-0.4006323266875367,0.3953729833636038,0.49483381974034424
cg01813033,-0.0114288297168425,0.2624233892279505,-0.5257786726036254,0.5029210131699405,0.4826311118930585
cg03625898,-0.0675109236345559,0.4355758122321148,-0.9212395156095009,0.7862176683403891,0.43841366969278783
cg26294431,-0.028193424351266,0.2475782471562111,-0.5134467887774398,0.45705994007490774,0.4546677191043307
cg01301326,-0.0131390930112678,0.2207527493278982,-0.4458144816939483,0.41953629567141265,0.47626916758297766
cg16756969,-0.0429322777299947,0.287828806291573,-0.6070767380614778,0.5212121826014883,0.44071405710676637
cg09017667,-0.1628745875727364,0.397980697786768,-0.9429167552348017,0.6171675800893288,0.34117719238416255
cg07934123,-0.1163418343300471,0.3701790594787539,-0.8418927909084047,0.6092091222483106,0.37665218344934703
cg20683133,-0.1074892265725734,0.3807924179048215,-0.8538423656660236,0.6388639125208767,0.38886527291006767
cg18666517,0.0026599370740641,0.3213959649129519,-0.6272761541553217,0.6325960283034499,0.5033016881476342
cg00037619,-0.0461930325258053,0.4178789227567642,-0.8652357211290631,0.7728496560774525,0.45598990360957925
cg13842103,-0.0459445304287182,0.322895469928989,-0.6788196514895366,0.5869305906321003,0.44342579782252733
cg25326872,-0.0177769299275695,0.3364238465119871,-0.6771676690910642,0.6416138092359251,0.47892934730128855
cg01583223,-0.0318788542155095,0.3793451172021639,-0.7753952839317507,0.7116375755007317,0.4665136866459648
cg25245896,-0.0289291325810303,0.3553539523921512,-0.7254228792696465,0.667564614107586,0.46755820869028886
cg06623360,0.0108506190381888,0.2337279562961417,-0.4472561753022489,0.4689574133786265,0.5185139012853703
cg19912994,0.0055435375054694,0.1621641123040929,-0.3122981226105527,0.3233851976214914,0.5136350811710115
cg13411044,-0.1206172524322332,0.3838192589672792,-0.8729030000081004,0.631668495143634,0.3766635566630221
cg17414489,-0.0658769888734695,0.3361019975178481,-0.7246369040084517,0.5928829262615127,0.4223039216865382
cg22199101,-0.0092824326753557,0.2584306434376835,-0.5158064938132153,0.4972416284625039,0.4856736852039869
cg19350040,0.0407245334100345,0.23186423407818,-0.41372936538319827,0.4951784322032673,0.5697114417672153
cg12390153,-0.0135854428949444,0.2329651859734598,-0.4701972074029256,0.4430263216130368,0.47674872631528775
cg06012376,-0.0913949500290015,0.3598800203855461,-0.7967597899846719,0.6139698899266688,0.39976342342024485
cg00380167,-0.1172364622967524,0.3783214259165987,-0.8587464570932858,0.6242735324997809,0.37832387610218554
cg17950628,-0.0504226628307968,0.324991214158555,-0.6874054425815646,0.586560116919971,0.4383511978478496
cg08279414,-0.0509380171738197,0.3696764470547583,-0.7755038534011459,0.6736278190535064,0.44520287371447953
cg10906729,-0.0266963671437984,0.3433491048412428,-0.6996606126326343,0.6462678783450375,0.4690123315310343
cg13042288,0.0157732598430555,0.2653033256673682,-0.5042212584649861,0.5357677781510972,0.5237046221346741
cg10053369,-0.1383796121175222,0.4068126336096348,-0.9357323739924064,0.6589731497573621,0.3668696609266593
cg18867491,-0.059543497892727,0.3786464195257206,-0.8016904801631393,0.6826034843776854,0.43752250882079224
cg23488193,-0.1235513470417498,0.3349216535844064,-0.7799977880671862,0.5328950939836867,0.3561025237457579
cg26782661,-0.0115641192343436,0.2231689084123516,-0.4489751797225527,0.4258469412538655,0.4793369408194228
cg00473176,-0.0974733251059268,0.3964749971001056,-0.8745643194221338,0.6796176692102802,0.4028992267790794
cg17109871,-0.065205117671223,0.4113583441668237,-0.8714674722381974,0.7410572368957515,0.43702679405234923
cg01831882,0.0064527042067611,0.2945411974348094,-0.5708480427654653,0.5837534511789876,0.508739187086025
cg05093280,-0.0878482521130955,0.4035027510386719,-0.8787136441488924,0.7030171399227013,0.41382592514358807
cg14048947,-0.0727593161724581,0.3481387815713258,-0.7551113280522567,0.6095926957073404,0.41722601316699126
cg00273046,0.0258473213194468,0.3710908988543946,-0.7014908404351666,0.7531854830740602,0.5277647814394533
cg02209262,-0.0142514131228884,0.2524427367419575,-0.5090391771371251,0.4805363508913483,0.4774900527248388
cg17081575,0.0025098103765272,0.2336991711035827,-0.4555405649864949,0.4605601857395493,0.5042843550681313
cg22875856,0.0074721589746842,0.2713297490804262,-0.5243341492229511,0.5392784671723195,0.5109850961838929
cg08546544,-0.0297478264391178,0.1665017901642015,-0.3560913351609527,0.29659568228271715,0.4291008855526496
cg07870985,-0.0110910761250895,0.2209524555746065,-0.44415788905131826,0.4219757368011392,0.4799828350588832
cg05260526,-0.0881901408885928,0.3566436767756417,-0.7872117473688505,0.6108314655916649,0.40234653555466227
cg06644235,-0.0156222417109084,0.346925365165147,-0.6955959574345966,0.6643514740127797,0.4820414771705954
cg11164048,-0.0960393063132765,0.4107538138241038,-0.9011167814085199,0.7090381687819669,0.40756533841233133
cg02971933,-0.0111812293561119,0.2690641607828233,-0.5385469844904456,0.5161845257782218,0.48342632626310045
cg00936991,-0.0703569703312899,0.3861455678828568,-0.8272022833816892,0.6864883427191095,0.42771161850277917
cg19755705,-0.0115000039270549,0.251390318712581,-0.5042250286037137,0.4812250207496038,0.48175650444539186
cg13001493,-0.0517898944306576,0.3075469032824997,-0.654581824864357,0.5510020360030418,0.43313558818529674
cg11893253,-0.0640872577180557,0.3927393607918816,-0.8338564048701436,0.7056818894340322,0.43518830747202086
cg14370345,-0.0253727539508914,0.2386094319575472,-0.4930472405876839,0.4423017326859011,0.4576579157471987
cg18230041,-0.0973887101829698,0.3976403226484503,-0.8767637425739323,0.6819863222079927,0.4032605095756675
cg16317419,-0.1244257038720706,0.4039019161729987,-0.916073459571148,0.6672220518270068,0.379018640518627
cg15228986,-0.0737651157829029,0.4209751770017211,-0.8988764627062762,0.7513462311404704,0.43045166280320557
cg03278971,-0.059113213380169,0.3674241441409407,-0.7792645358964128,0.6610381091360749,0.4360917954579083
cg00674815,-0.0419197244538023,0.4596194777370171,-0.9427739008183559,0.8589344519107512,0.463664738686525
